SRR14296014.18622	NP_612135.1	82.9	41	7	0	124	2	262	302	4.4e-17	72.8
SRR14296014.18685	NP_612135.1	86.2	29	4	0	90	4	357	385	2.6e-11	53.1
SRR14296014.18896	NP_612135.1	95.0	40	2	0	123	4	331	370	5.0e-21	85.9
SRR14296014.18902	NP_612135.1	82.5	40	7	0	122	3	268	307	9.7e-17	71.6
SRR14296014.19209	NP_612135.1	85.4	41	6	0	124	2	281	321	2.8e-16	70.1
SRR14296014.19246	NP_612135.1	95.1	41	2	0	124	2	314	354	4.2e-20	82.8
SRR14296014.19413	NP_612135.1	82.9	41	7	0	123	1	392	432	1.4e-15	67.8
SRR14296014.19452	NP_612135.1	82.9	41	7	0	124	2	261	301	4.4e-17	72.8
SRR14296014.19543	NP_612135.1	92.7	41	3	0	124	2	299	339	2.1e-19	80.5
SRR14296014.19716	NP_612135.1	90.2	41	4	0	124	2	291	331	8.8e-18	75.1
SRR14296014.19728	NP_612135.1	95.1	41	2	0	123	1	313	353	1.6e-19	80.9
SRR14296014.19851	NP_612135.1	95.1	41	2	0	124	2	320	360	1.9e-20	84.0
SRR14296014.19927	NP_612135.1	85.4	41	6	0	125	3	285	325	1.7e-16	70.9
SRR14296014.20372	NP_612135.1	95.0	40	2	0	125	6	331	370	5.0e-21	85.9
SRR14296014.20511	NP_612127.1	95.1	41	2	0	1	123	363	403	3.6e-19	79.7
SRR14296014.20613	NP_612135.1	92.7	41	3	0	124	2	306	346	4.7e-19	79.3
SRR14296014.20851	NP_612135.1	90.2	41	4	0	123	1	303	343	6.7e-18	75.5
SRR14296014.21042	NP_612135.1	85.4	41	6	0	123	1	284	324	2.2e-16	70.5
SRR14296014.21055	NP_612135.1	82.9	41	7	0	125	3	260	300	7.5e-17	72.0
SRR14296014.21128	NP_612135.1	80.5	41	8	0	124	2	267	307	5.7e-17	72.4
SRR14296014.21224	NP_612135.1	90.2	41	4	0	124	2	357	397	3.6e-19	79.7
SRR14296014.21269	NP_612135.1	82.5	40	7	0	122	3	267	306	4.4e-17	72.8
SRR14296014.21411	NP_612135.1	92.7	41	3	0	124	2	297	337	2.7e-19	80.1
SRR14296014.21442	NP_612135.1	82.9	41	7	0	123	1	263	303	1.5e-17	74.3
SRR14296014.21599	NP_612135.1	58.5	41	17	0	3	125	8	48	1.3e-08	44.7
SRR14296014.21643	NP_612135.1	90.2	41	4	0	1	123	361	401	1.0e-18	78.2
SRR14296014.21673	NP_612135.1	87.8	41	5	0	124	2	289	329	3.3e-17	73.2
SRR14296014.21947	NP_612135.1	53.8	39	18	0	7	123	3	41	1.6e-06	37.7
SRR14296014.22159	NP_612135.1	82.9	41	7	0	125	3	261	301	4.4e-17	72.8
SRR14296014.22196	NP_612135.1	92.7	41	3	0	125	3	302	342	8.0e-19	78.6
SRR14296014.22206	NP_612135.1	80.5	41	8	0	123	1	259	299	2.8e-16	70.1
SRR14296014.22513	NP_612135.1	90.0	40	4	0	122	3	291	330	9.7e-17	71.6
SRR14296014.22635	NP_612135.1	56.1	41	18	0	3	125	5	45	4.1e-07	39.7
SRR14296014.22757	NP_612135.1	97.6	41	1	0	125	3	325	365	1.7e-21	87.4
SRR14296014.22770	NP_612135.1	82.9	41	7	0	124	2	267	307	6.7e-18	75.5
SRR14296014.23043	NP_612135.1	92.5	40	3	0	123	4	336	375	7.2e-20	82.0
SRR14296014.23201	NP_612135.1	92.7	41	3	0	124	2	305	345	6.1e-19	79.0
SRR14296014.23236	NP_612135.1	80.0	40	8	0	3	122	398	437	1.0e-13	61.6
SRR14296014.23377	NP_612135.1	92.5	40	3	0	122	3	309	348	8.0e-19	78.6
SRR14296014.23423	NP_612136.1	82.5	40	7	0	4	123	3	42	2.0e-14	63.9
SRR14296014.23430	NP_612135.1	87.8	41	5	0	124	2	350	390	1.0e-18	78.2
SRR14296014.23457	NP_612135.1	85.4	41	6	0	125	3	286	326	9.7e-17	71.6
SRR14296014.23652	NP_612135.1	85.4	41	6	0	124	2	283	323	3.7e-16	69.7
SRR14296014.23656	NP_612135.1	92.5	40	3	0	122	3	298	337	1.0e-18	78.2
SRR14296014.23699	NP_612135.1	70.7	41	12	0	125	3	419	459	2.7e-14	63.5
SRR14296014.23771	NP_612135.1	90.2	41	4	0	123	1	292	332	1.2e-17	74.7
SRR14296014.23778	NP_612135.1	92.7	41	3	0	125	3	312	352	2.1e-19	80.5
SRR14296014.23789	NP_612135.1	82.9	41	7	0	124	2	265	305	1.2e-17	74.7
SRR14296014.23825	NP_612135.1	92.7	41	3	0	125	3	308	348	2.7e-19	80.1
SRR14296014.23905	NP_612135.1	92.7	41	3	0	124	2	299	339	2.1e-19	80.5
SRR14296014.24053	NP_612135.1	82.9	41	7	0	123	1	260	300	7.5e-17	72.0
SRR14296014.24121	NP_612135.1	82.9	41	7	0	124	2	259	299	5.7e-17	72.4
SRR14296014.24151	NP_612135.1	95.1	41	2	0	124	2	314	354	4.2e-20	82.8
SRR14296014.24190	NP_612133.1	90.6	32	3	0	30	125	1	32	1.9e-12	57.4
SRR14296014.24226	NP_612135.1	82.9	41	7	0	125	3	269	309	9.7e-17	71.6
SRR14296014.24297	NP_612135.1	57.5	40	17	0	2	121	10	49	1.3e-08	44.7
SRR14296014.24299	NP_612135.1	58.5	41	17	0	2	124	7	47	1.3e-08	44.7
SRR14296014.24313	NP_612135.1	82.9	41	7	0	125	3	261	301	4.4e-17	72.8
SRR14296014.24357	NP_612135.1	97.6	41	1	0	124	2	323	363	7.7e-22	88.6
SRR14296014.24381	NP_612135.1	97.6	41	1	0	125	3	325	365	1.7e-21	87.4
SRR14296014.24611	NP_612135.1	87.8	41	5	0	124	2	274	314	5.7e-17	72.4
SRR14296014.24678	NP_612135.1	82.9	41	7	0	123	1	266	306	2.0e-17	73.9
SRR14296014.24850	NP_612135.1	90.2	41	4	0	124	2	360	400	8.0e-19	78.6
SRR14296014.24906	NP_612135.1	92.7	41	3	0	123	1	304	344	3.0e-18	76.6
SRR14296014.24941	NP_612135.1	92.7	41	3	0	125	3	335	375	6.5e-21	85.5
SRR14296014.24962	NP_612135.1	92.7	41	3	0	123	1	306	346	4.7e-19	79.3
SRR14296014.25019	NP_612135.1	85.4	41	6	0	125	3	285	325	1.7e-16	70.9
SRR14296014.25023	NP_612135.1	92.7	41	3	0	123	1	304	344	3.0e-18	76.6
SRR14296014.25045	NP_612135.1	90.2	41	4	0	124	2	374	414	2.0e-17	73.9
SRR14296014.25191	NP_612135.1	92.5	40	3	0	120	1	294	333	1.8e-18	77.4
SRR14296014.25207	NP_612135.1	92.7	41	3	0	124	2	298	338	2.1e-19	80.5
SRR14296014.25225	NP_612136.1	80.5	41	8	0	123	1	28	68	1.5e-12	57.8
SRR14296014.25435	NP_612135.1	90.2	41	4	0	124	2	292	332	1.2e-17	74.7
SRR14296014.25452	NP_612135.1	100.0	40	0	0	122	3	321	360	1.7e-21	87.4
SRR14296014.25468	NP_612135.1	85.4	41	6	0	124	2	286	326	9.7e-17	71.6
SRR14296014.25478	NP_612135.1	57.5	40	17	0	3	122	10	49	1.3e-08	44.7
SRR14296014.25681	NP_612135.1	92.7	41	3	0	124	2	298	338	2.1e-19	80.5
SRR14296014.25889	NP_612135.1	82.9	41	7	0	124	2	265	305	1.2e-17	74.7
SRR14296014.25983	NP_612135.1	90.2	41	4	0	124	2	299	339	4.7e-19	79.3
SRR14296014.25994	NP_612135.1	92.7	41	3	0	125	3	304	344	3.0e-18	76.6
SRR14296014.26080	NP_612135.1	87.8	41	5	0	125	3	289	329	3.3e-17	73.2
SRR14296014.26090	NP_612135.1	87.8	41	5	0	125	3	289	329	3.3e-17	73.2
SRR14296014.26130	NP_612135.1	95.0	40	2	0	125	6	331	370	5.0e-21	85.9
SRR14296014.26142	NP_612135.1	82.9	41	7	0	124	2	279	319	3.7e-16	69.7
SRR14296014.26230	NP_612135.1	58.5	41	17	0	3	125	7	47	1.3e-08	44.7
SRR14296014.26285	NP_612135.1	92.7	41	3	0	123	1	298	338	2.1e-19	80.5
SRR14296014.26362	NP_612135.1	92.5	40	3	0	120	1	294	333	1.8e-18	77.4
SRR14296014.26420	NP_612135.1	92.7	41	3	0	125	3	339	379	3.2e-20	83.2
SRR14296014.26554	NP_612135.1	95.1	41	2	0	125	3	315	355	4.2e-20	82.8
SRR14296014.26589	NP_612135.1	82.9	41	7	0	123	1	261	301	4.4e-17	72.8
SRR14296014.26715	NP_612135.1	92.5	40	3	0	123	4	337	376	7.2e-20	82.0
SRR14296014.26841	NP_612135.1	90.0	40	4	0	122	3	292	331	2.6e-17	73.6
SRR14296014.26856	NP_612135.1	82.9	41	7	0	124	2	261	301	4.4e-17	72.8
SRR14296014.26881	NP_612135.1	85.0	40	6	0	123	4	388	427	1.8e-15	67.4
SRR14296014.26934	NP_612135.1	85.4	41	6	0	125	3	282	322	2.8e-16	70.1
SRR14296014.26978	NP_612135.1	56.1	41	18	0	2	124	5	45	4.1e-07	39.7
SRR14296014.27008	NP_612135.1	92.7	41	3	0	124	2	299	339	2.1e-19	80.5
SRR14296014.27078	NP_612135.1	92.7	41	3	0	123	1	307	347	1.2e-19	81.3
SRR14296014.27085	NP_612135.1	95.1	41	2	0	123	1	316	356	1.5e-20	84.3
SRR14296014.27088	NP_612135.1	97.6	41	1	0	124	2	324	364	1.3e-21	87.8
SRR14296014.27089	NP_612135.1	92.7	41	3	0	123	1	298	338	2.1e-19	80.5
SRR14296014.27094	NP_612135.1	57.5	40	17	0	3	122	10	49	1.3e-08	44.7
SRR14296014.27322	NP_612135.1	82.9	41	7	0	124	2	270	310	7.5e-17	72.0
SRR14296014.27332	NP_612135.1	97.6	41	1	0	125	3	325	365	1.7e-21	87.4
SRR14296014.27390	NP_612135.1	87.8	41	5	0	123	1	377	417	1.3e-16	71.2
SRR14296014.27430	NP_612135.1	92.7	41	3	0	125	3	345	385	1.2e-19	81.3
SRR14296014.27693	NP_612135.1	82.9	41	7	0	124	2	277	317	4.8e-16	69.3
SRR14296014.27710	NP_612135.1	82.9	41	7	0	124	2	270	310	7.5e-17	72.0
SRR14296014.27729	NP_612135.1	82.9	41	7	0	125	3	270	310	7.5e-17	72.0
SRR14296014.27765	NP_612135.1	90.2	41	4	0	125	3	349	389	6.1e-19	79.0
SRR14296014.27815	NP_612135.1	82.9	41	7	0	124	2	260	300	7.5e-17	72.0
SRR14296014.27970	NP_612135.1	88.0	25	3	0	77	3	281	305	1.2e-09	47.4
SRR14296014.28002	NP_612135.1	85.4	41	6	0	125	3	283	323	3.7e-16	69.7
SRR14296014.28125	NP_612135.1	87.8	41	5	0	124	2	274	314	5.7e-17	72.4
SRR14296014.28440	NP_612135.1	61.0	41	16	0	3	125	19	59	5.2e-10	49.3
SRR14296014.28534	NP_612135.1	92.5	40	3	0	122	3	309	348	8.0e-19	78.6
SRR14296014.28678	NP_612135.1	100.0	41	0	0	125	3	319	359	7.7e-22	88.6
SRR14296014.28787	NP_612135.1	56.1	41	18	0	2	124	5	45	4.1e-07	39.7
SRR14296014.29015	NP_612135.1	91.9	37	3	0	111	1	347	383	8.8e-17	71.6
SRR14296014.29126	NP_612135.1	85.4	41	6	0	125	3	280	320	3.7e-16	69.7
SRR14296014.29164	NP_612135.1	82.9	41	7	0	124	2	277	317	4.8e-16	69.3
SRR14296014.29166	NP_612135.1	82.9	41	7	0	124	2	269	309	9.7e-17	71.6
SRR14296014.29202	NP_612135.1	55.0	40	18	0	6	125	3	42	5.4e-07	39.3
SRR14296014.29288	NP_612135.1	82.9	41	7	0	125	3	265	305	1.2e-17	74.7
SRR14296014.29314	NP_612135.1	87.8	41	5	0	123	1	289	329	3.3e-17	73.2
SRR14296014.29392	NP_612135.1	92.7	41	3	0	125	3	297	337	2.7e-19	80.1
SRR14296014.29464	NP_612136.1	80.5	41	8	0	124	2	16	56	2.7e-14	63.5
SRR14296014.29511	NP_612135.1	90.2	41	4	0	125	3	362	402	2.3e-18	77.0
SRR14296014.29805	NP_612135.1	82.9	41	7	0	123	1	277	317	2.8e-16	70.1
SRR14296014.30065	NP_612135.1	82.9	41	7	0	125	3	276	316	1.1e-15	68.2
SRR14296014.30089	NP_612135.1	90.2	41	4	0	124	2	297	337	8.0e-19	78.6
SRR14296014.30212	NP_612135.1	92.7	41	3	0	3	125	310	350	4.7e-19	79.3
SRR14296014.30277	NP_612135.1	82.5	40	7	0	122	3	278	317	1.1e-15	68.2
SRR14296014.30315	NP_612135.1	97.6	41	1	0	124	2	317	357	3.8e-21	86.3
